0,52.288
0,52.368
0,52.42
0,52.472
0,52.524
0,52.568
0,52.608
0,52.648
0,52.708
0,52.76
0,52.808
0,52.864
0,52.904
0,52.956
0,53.004
0,53.056
0,53.104
0,53.156
0,53.216
0,53.268
0,53.32
0,53.364
0,53.42
0,53.46
0,53.504
0,53.552
0,53.604
0,53.648
0,53.708
0,53.76
0,53.82
0,53.872
0,53.916
0,53.964
0,54
0,54.052
0,54.108
0,54.16
0,54.216
0,54.268
0,54.312
0,54.364
0,54.416
0,54.452
0,54.508
0,54.552
0,54.604
0,54.652
0,54.704
0,54.752
0,54.82
0,54.868
0,54.912
0,54.952
0,55.004
0,55.044
0,55.104
0,55.152
0,55.204
0,55.256
0,55.304
0,55.36
0,55.404
0,55.448
0,55.504
0,55.556
0,55.612
0,55.656
0,55.712
0,55.764
0,55.808
0,55.856
0,55.908
0,55.96
0,56.004
0,56.056
0,56.108
0,56.152
0,56.2
0,56.256
0,56.304
0,56.356
0,56.408
0,56.456
0,56.504
0,56.556
0,56.604
0,56.644
0,56.7
0,56.76
0,56.8
0,56.852
0,56.912
0,56.968
0,57.016
0,57.048
0,57.108
0,57.152
0,57.204
0,57.256
0,57.304
0,57.328
0,57.408
0,57.456
0,57.504
0,57.552
0,57.6
0,57.648
0,57.704
0,57.76
0,57.788
0,57.852
0,57.908
0,57.956
0,58.008
0,58.06
0,58.112
0,58.152
0,58.212
0,58.252
0,58.312
0,58.36
0,58.412
0,58.452
0,58.516
0,58.548
0,58.608
0,58.656
0,58.708
0,58.756
0,58.8
0,58.86
0,58.912
0,58.972
0,59.016
0,59.052
0,59.108
0,59.156
0,59.208
0,59.256
0,59.308
0,59.356
0,59.404
0,59.448
0,59.512
0,59.564
0,59.62
0,59.66
0,59.704
0,59.764
0,59.808
0,59.852
0,59.912
0,59.948
0,60.016
0,60.056
0,60.12
0,60.168
0,60.208
0,60.264
0,60.308
0,60.352
0,60.404
0,60.452
0,60.508
0,60.544
0,60.608
0,60.66
0,60.704
0,60.756
0,60.804
0,60.84
0,60.904
0,60.96
0,61.004
0,61.064
0,61.104
0,61.156
0,61.216
0,61.272
0,61.304
0,61.356
0,61.408
0,61.452
0,61.504
0,61.544
0,61.604
0,61.652
0,61.712
0,61.756
0,61.804
0,61.856
0,61.9
0,61.956
0,62.008
0,62.064
0,62.108
0,62.152
0,62.204
0,62.248
0,62.304
0,62.352
0,62.412
0,62.468
0,62.492
0,62.556
0,62.604
0,62.656
0,62.716
0,62.764
0,62.82
0,62.856
0,62.904
0,62.948
0,63.004
0,63.06
0,63.12
0,63.16
0,63.204
0,63.252
0,63.304
0,63.352
0,63.404
0,63.46
0,63.5
0,63.56
0,63.608
0,63.664
0,63.704
0,63.756
0,63.808
0,63.856
0,63.908
0,63.948
0,64.012
0,64.06
0,64.104
0,64.156
0,64.208
0,64.252
0,64.304
0,64.348
0,64.412
0,64.46
0,64.512
0,64.568
0,64.608
0,64.66
0,64.704
0,64.756
0,64.804
0,64.86
0,64.912
0,64.956
0,65.008
0,65.052
0,65.104
0,65.156
0,65.204
0,65.256
0,65.304
0,65.352
0,65.4
0,65.448
0,65.508
0,65.544
0,65.604
0,65.652
0,65.704
0,65.76
0,65.812
0,65.852
0,65.916
0,65.964
0,66.024
0,66.068
0,66.108
0,66.156
0,66.208
0,66.256
0,66.312
0,66.372
0,66.428
0,66.472
0,66.512
0,66.552
0,66.612
0,66.66
0,66.704
0,66.748
0,66.812
0,66.848
0,66.908
0,66.952
0,67.004
0,67.052
0,67.104
0,67.152
0,67.216
0,67.248
0,67.304
0,67.356
0,67.404
0,67.452
0,67.512
0,67.568
0,67.604
0,67.652
0,67.708
0,67.756
0,67.804
0,67.856
0,67.908
0,67.952
0,68.004
0,68.052
0,68.108
0,68.16
0,68.208
0,68.256
0,68.316
0,68.372
0,68.416
0,68.456
0,68.492
0,68.56
0,68.608
0,68.656
0,68.708
0,68.756
0,68.808
0,68.86
0,68.904
0,68.964
0,69.008
0,69.056
0,69.104
0,69.148
0,69.208
0,69.252
0,69.312
0,69.356
0,69.404
0,69.46
0,69.504
0,69.556
0,69.616
0,69.664
0,69.724
0,69.756
0,69.804
0,69.852
0,69.908
0,69.952
0,70.02
0,70.064
0,70.112
0,70.156
0,70.2
0,70.248
0,70.316
0,70.36
0,70.408
0,70.46
0,70.516
0,70.552
0,70.608
0,70.664
0,70.708
0,70.764
0,70.804
0,70.848
0,70.9
0,70.956
0,71.008
0,71.056
0,71.112
0,71.164
0,71.208
0,71.256
0,71.312
0,71.356
0,71.412
0,71.456
0,71.504
0,71.564
0,71.612
0,71.656
0,71.712
0,71.752
0,71.804
0,71.852
0,71.908
0,71.948
0,72.008
0,72.052
0,72.104
0,72.148
0,72.204
0,72.228
0,72.3
0,72.352
0,72.404
0,72.452
0,72.5
0,72.552
0,72.604
0,72.636
0,72.708
0,72.752
0,72.8
0,72.852
0,72.908
0,72.956
0,73.012
0,73.072
0,73.116
0,73.164
0,73.208
0,73.26
0,73.3
0,73.356
0,73.412
0,73.456
0,73.508
0,73.556
0,73.612
0,73.664
0,73.712
0,73.76
0,73.804
0,73.864
0,73.912
0,73.956
0,73.996
0,74.052
0,74.108
0,74.16
0,74.204
0,74.256
0,74.312
0,74.364
0,74.404
0,74.456
0,74.508
0,74.556
0,74.612
0,74.656
0,74.728
0,74.768
0,74.808
0,74.856
0,74.908
0,74.956
0,75.004
0,75.04
0,75.1
0,75.16
0,75.208
0,75.256
0,75.308
0,75.356
0,75.404
0,75.452
0,75.504
0,75.564
0,75.6
0,75.652
0,75.708
0,75.764
0,75.808
0,75.852
0,75.912
0,75.952
0,76.004
0,76.064
0,76.104
0,76.156
0,76.2
0,76.244
0,76.308
0,76.36
0,76.408
0,76.456
0,76.504
0,76.556
0,76.608
0,76.656
0,76.704
0,76.756
0,76.808
0,76.852
0,76.904
0,76.972
0,77.016
0,77.056
0,77.108
0,77.156
0,77.208
0,77.268
0,77.3
0,77.348
0,77.408
0,77.452
0,77.508
0,77.56
0,77.6
0,77.652
0,77.7
0,77.756
0,77.796
0,77.86
0,77.912
0,77.956
0,78.012
0,78.068
0,78.124
0,78.176
0,78.208
0,78.256
0,78.3
0,78.352
0,78.408
0,78.46
0,78.5
0,78.556
0,78.6
0,78.648
0,78.7
0,78.756
0,78.8
0,78.864
0,78.908
0,78.964
0,79.008
0,79.06
0,79.116
0,79.172
0,79.2
0,79.256
0,79.308
0,79.356
0,79.404
0,79.464
0,79.512
0,79.568
0,79.604
0,79.656
0,79.704
0,79.76
0,79.804
0,79.852
0,79.908
0,79.956
0,80.012
0,80.048
0,80.104
0,80.152
0,80.216
0,80.236
0,80.312
0,80.356
0,80.396
0,80.456
0,80.5
0,80.552
0,80.596
0,80.664
0,80.708
0,80.76
0,80.808
0,80.856
0,80.896
0,80.952
0,81.008
0,81.052
0,81.1
0,81.156
0,81.212
0,81.268
0,81.316
0,81.36
0,81.4
0,81.456
0,81.508
0,81.552
0,81.616
0,81.66
0,81.708
0,81.752
0,81.8
0,81.864
0,81.912
0,81.964
0,82.012
0,82.056
0,82.092
0,82.156
0,82.208
0,82.252
0,82.3
0,82.34
0,82.408
0,82.456
0,82.508
0,82.564
0,82.604
0,82.66
0,82.708
0,82.764
0,82.808
0,82.856
0,82.896
0,82.948
0,83.004
0,83.048
0,83.108
0,83.148
0,83.208
0,83.248
0,83.304
0,83.348
0,83.408
0,83.456
0,83.5
0,83.552
0,83.596
0,83.648
0,83.7
0,83.764
0,83.82
0,83.844
0,83.908
0,83.952
0,84
0,84.048
0,84.104
0,84.168
0,84.208
0,84.256
0,84.3
0,84.348
0,84.404
0,84.452
0,84.5
0,84.532
0,84.608
0,84.66
0,84.696
0,84.756
0,84.804
0,84.856
0,84.912
0,84.952
0,85.008
0,85.052
0,85.116
0,85.16
0,85.216
0,85.256
0,85.296
0,85.364
0,85.42
0,85.46
0,85.508
0,85.552
0,85.612
0,85.648
0,85.7
0,85.728
0,85.812
0,85.852
0,85.904
0,85.952
0,86.008
0,86.052
0,86.104
0,86.164
0,86.208
